class,race_id,win_order,name,ts,stamina,sprinting,jockey,run_speed,intel,cooperation,acceleration,course_length
c,77,2,LIA,79,509,1,3,1799,100,100,50,0
c,77,1,SANDY,85,518,0,0,1776,50,100,50,0
c,78,3,JENNY,77,538,0,1,1791,50,100,50,0
c,78,0,BLUES,85,515,0,1,1761,100,100,50,0
c,78,1,LIA,83,508,0,1,1868,100,100,50,0
c,78,2,SAM,74,527,0,1,1770,100,100,50,0
c,78,5,CLIVE,80,528,0,2,1755,50,100,50,0
c,78,4,SARA,78,549,0,0,1718,50,100,50,0
c,79,2,MARIE,83,522,0,1,1770,100,100,50,0
c,79,3,RUDY,80,543,0,3,1717,50,100,50,0
c,79,1,ARL,85,529,0,2,1884,100,100,50,0
c,79,0,GREY,84,533,0,0,1786,50,100,50,0
c,79,5,BLUES,74,513,0,3,1844,100,100,50,0
c,79,4,SANDY,74,514,0,0,1778,100,100,50,0
c,80,3,GEORGE,78,556,1,0,1732,50,100,50,0
c,80,4,ARL,74,559,0,3,1851,100,100,50,0
c,80,5,LY,75,501,0,2,1848,50,100,50,0
c,80,1,GRAHAM,82,529,0,3,1842,100,100,50,0
c,80,0,SAMMY,87,559,0,1,1884,50,100,50,0
c,80,2,TERRY,77,528,0,1,1714,50,100,50,0
c,81,0,ROBIN,88,535,0,3,1845,50,100,50,0
c,81,5,JOHN,77,557,0,2,1712,50,100,50,0
c,81,4,PAU,78,551,0,3,1825,50,100,50,0
c,81,1,DARIO,79,555,0,0,1711,100,100,50,0
c,81,2,GREY,75,536,1,0,1777,100,100,50,0
c,81,3,LE,88,552,0,1,1753,50,100,50,0
c,82,5,JU,79,551,0,2,1715,50,100,50,0
c,82,2,ROBER,88,509,1,0,1853,50,100,50,0
c,82,3,PAU,78,555,0,3,1750,50,100,50,0
c,82,0,FOX,83,525,0,1,1899,100,100,50,0
c,82,4,HARVEY,88,545,0,2,1854,50,100,50,0
c,82,1,RUDY,85,513,0,3,1848,50,100,50,0
c,83,3,JENNY,75,536,0,1,1759,100,100,50,0
c,83,0,JU,80,540,1,1,1718,50,100,50,0
c,83,2,ELEN,86,516,1,3,1720,50,100,50,0
c,83,5,GRAHAM,83,536,1,2,1828,50,100,50,0
c,83,1,JOEL,77,507,0,3,1710,100,100,50,0
c,83,4,KNIGHT,79,542,0,3,1762,100,100,50,0
c,84,4,RICA,85,517,0,1,1734,50,100,50,0
c,84,0,GREY,83,540,0,1,1856,50,100,50,0
c,84,2,SEAN,88,557,0,0,1768,100,100,50,0
c,84,5,AIMEE,84,521,0,2,1882,50,100,50,0
c,84,1,SARA,82,549,0,3,1781,100,100,50,0
c,84,3,BLUES,80,558,1,1,1702,100,100,50,0
c,85,3,GARY,79,509,0,2,1815,100,100,50,0
c,85,5,DARIO,87,521,0,2,1835,100,100,50,0
c,85,0,GEORGE,83,530,0,3,1883,50,100,50,0
c,85,1,NANCY,77,501,0,0,1722,50,100,50,0
c,85,2,GRAHAM,87,536,1,2,1883,50,100,50,0
c,85,4,ROBER,77,552,1,2,1725,100,100,50,0
c,86,1,SAM,87,520,0,3,1825,100,100,50,0
c,86,4,SAMMY,74,533,0,2,1702,100,100,50,0
c,86,2,TIM,78,519,0,0,1853,100,100,50,0
c,86,0,ELEN,76,543,0,3,1835,50,100,50,0
c,86,5,CLIVE,80,529,0,2,1703,100,100,50,0
c,86,3,HARVEY,74,512,0,2,1870,50,100,50,0
c,87,2,TERRY,75,529,0,2,1877,100,100,50,0
c,87,3,JAMES,75,503,0,2,1856,100,100,50,0
c,87,4,NANCY,82,505,0,2,1791,100,100,50,0
c,87,0,ANDY,84,504,1,1,1718,100,100,50,0
c,87,5,JOHN,88,546,1,2,1819,50,100,50,0
c,87,1,SAM,87,545,0,1,1776,50,100,50,0
c,88,4,SEAN,86,545,0,2,1760,50,100,50,0
c,88,5,AIMEE,85,546,0,2,1870,50,100,50,0
c,88,2,GRAHAM,77,513,0,1,1790,50,100,50,0
c,88,3,JAMES,75,501,1,0,1869,50,100,50,0
c,88,0,DAN,75,536,0,3,1810,100,100,50,0
c,88,1,RUDY,74,529,0,1,1750,50,100,50,0
c,89,5,GARY,75,532,0,2,1713,100,100,50,0
c,89,3,AIMEE,79,550,1,2,1833,50,100,50,0
c,89,1,LY,82,510,0,1,1881,50,100,50,0
c,89,0,HARVEY,87,502,0,0,1825,100,100,50,0
c,89,2,RICA,79,524,0,0,1701,50,100,50,0
c,89,4,KNIGHT,86,533,0,2,1847,50,100,50,0
c,90,3,SAM,80,503,0,1,1799,50,100,50,0
c,90,5,ARL,76,556,0,2,1868,50,100,50,0
c,90,1,GRAHAM,78,560,0,1,1849,100,100,50,0
c,90,2,TIM,79,552,0,1,1721,100,100,50,0
c,90,0,DAN,88,547,0,3,1875,50,100,50,0
c,90,4,EDWARD,80,546,0,0,1739,50,100,50,0
c,91,1,LIA,88,504,0,3,1817,50,100,50,0
c,91,3,JAMES,82,550,0,1,1740,50,100,50,0
c,91,2,GREY,75,556,0,1,1894,50,100,50,0
c,91,0,TOM,82,557,1,3,1790,100,100,50,0
c,91,5,DARIO,80,559,0,2,1732,100,100,50,0
c,91,4,AIMEE,75,539,0,0,1858,50,100,50,0
c,92,1,FOX,85,526,0,3,1878,100,100,50,0
c,92,4,TIM,75,537,0,1,1780,50,100,50,0
c,92,2,JOHN,88,506,0,3,1736,100,100,50,0
c,92,0,LY,84,510,1,3,1843,100,100,50,0
c,92,5,JAMES,81,541,0,0,1775,50,100,50,0
c,92,3,JU,82,526,0,3,1757,100,100,50,0
c,93,5,SEAN,79,509,0,1,1712,100,100,50,0
c,93,0,KNIGHT,86,557,1,1,1806,100,100,50,0
c,93,4,JENNY,80,558,0,0,1717,50,100,50,0
c,93,3,PETER,74,554,0,0,1737,100,100,50,0
c,93,1,HARVEY,81,555,1,3,1873,100,100,50,0
c,93,2,JAMES,88,517,0,3,1713,100,100,50,0
c,94,5,ARL,84,557,0,2,1843,100,100,50,0
c,94,0,LIA,83,512,0,3,1810,100,100,50,0
c,94,1,GEORGE,87,524,0,3,1798,50,100,50,0
c,94,2,ANDY,81,522,1,0,1728,50,100,50,0
c,94,3,HARVEY,74,552,0,1,1721,100,100,50,0
c,94,4,JOEL,74,559,0,3,1736,50,100,50,0
c,95,0,ELEN,82,533,0,0,1775,100,100,50,0
c,95,1,GRAHAM,85,532,0,3,1812,100,100,50,0
c,95,2,JU,86,550,1,2,1847,100,100,50,0
c,95,3,JENNY,74,532,0,2,1767,50,100,50,0
c,95,5,LY,77,504,0,2,1838,50,100,50,0
c,95,4,LE,86,535,0,2,1729,100,100,50,0
c,96,1,SARA,82,558,0,1,1770,50,100,50,0
c,96,4,MARIE,84,526,0,0,1889,50,100,50,0
c,96,3,ANDY,76,554,1,3,1799,100,100,50,0
c,96,0,CLIVE,88,544,0,0,1808,100,100,50,0
c,96,2,ARL,79,550,0,3,1800,100,100,50,0
c,96,5,JOHN,77,558,0,2,1793,50,100,50,0
c,97,5,NANCY,86,536,0,2,1776,100,100,50,0
c,97,4,SAM,85,546,0,1,1873,50,100,50,0
c,97,0,LE,78,503,0,1,1792,100,100,50,0
c,97,3,JENNY,81,540,0,3,1797,50,100,50,0
c,97,1,JAMES,74,534,0,0,1809,50,100,50,0
c,97,2,ANDY,75,503,0,0,1800,100,100,50,0
c,98,4,JOEL,84,504,1,2,1862,50,100,50,0
c,98,2,GEORGE,85,559,0,3,1721,50,100,50,0
c,98,5,PAULA,81,534,0,2,1706,50,100,50,0
c,98,0,TOM,87,555,0,3,1827,100,100,50,0
c,98,1,SAM,87,514,0,1,1753,100,100,50,0
c,98,3,SANDY,74,537,0,3,1726,50,100,50,0
c,99,3,BLUES,75,559,0,0,1824,100,100,50,0
c,99,5,DAN,76,527,0,1,1785,50,100,50,0
c,99,2,JENNY,80,523,1,3,1879,100,100,50,0
c,99,1,TERRY,85,545,0,1,1718,100,100,50,0
c,99,0,RICA,81,529,0,1,1709,50,100,50,0
c,99,4,TOM,77,529,0,3,1818,50,100,50,0
c,100,4,BLUES,77,544,0,3,1867,100,100,50,0
c,100,5,ROBER,82,558,0,2,1851,100,100,50,0
c,100,3,SANDY,74,545,0,3,1850,100,100,50,0
c,100,1,MARIE,86,510,0,1,1848,100,100,50,0
c,100,0,FOX,85,551,0,1,1765,100,100,50,0
c,100,2,KNIGHT,79,558,0,3,1701,100,100,50,0
c,101,3,GEORGE,79,546,0,0,1856,50,100,50,0
c,101,4,LE,88,502,0,2,1860,100,100,50,0
c,101,1,KNIGHT,85,504,0,3,1771,50,100,50,0
c,101,0,YOUNG,84,504,0,1,1881,100,100,50,0
c,101,2,PETER,75,529,0,1,1818,100,100,50,0
c,101,5,NANCY,86,532,0,2,1723,50,100,50,0
c,102,4,PETER,76,523,0,0,1847,100,100,50,0
c,102,0,TERRY,81,542,0,1,1750,100,100,50,0
c,102,1,ARL,82,527,0,1,1785,100,100,50,0
c,102,3,ROBER,74,541,0,0,1761,50,100,50,0
c,102,5,MIKE,74,559,0,0,1762,50,100,50,0
c,102,2,LIA,82,545,0,0,1700,50,100,50,0
c,103,4,TIM,87,522,0,2,1862,100,100,50,0
c,103,1,TOM,74,508,0,3,1836,100,100,50,0
c,103,0,DAN,85,542,1,1,1893,100,100,50,0
c,103,2,PAU,82,558,1,2,1836,50,100,50,0
c,103,3,SARA,77,509,1,2,1800,100,100,50,0
c,103,5,GRAHAM,82,529,1,2,1732,50,100,50,0
c,104,5,GRAHAM,74,538,0,2,1751,50,100,50,0
c,104,4,DARIO,88,548,1,2,1871,50,100,50,0
c,104,1,PAULA,75,554,0,1,1744,100,100,50,0
c,104,3,ANDY,82,547,0,2,1860,100,100,50,0
c,104,2,RUDY,79,550,0,0,1731,50,100,50,0
c,104,0,TIM,76,527,0,3,1746,100,100,50,0
c,105,0,SAMMY,86,543,0,1,1750,50,100,50,0
c,105,3,EDWARD,80,507,0,2,1803,100,100,50,0
c,105,2,JENNY,75,514,1,0,1716,100,100,50,0
c,105,4,FOX,80,555,0,2,1727,50,100,50,0
c,105,5,PAULA,77,527,0,2,1764,100,100,50,0
c,105,1,JOHN,78,509,0,1,1711,50,100,50,0
c,106,3,CLIVE,86,528,0,3,1707,50,100,50,0
c,106,5,BLUES,77,545,0,2,1800,50,100,50,0
c,106,1,HARVEY,79,519,0,0,1891,100,100,50,0
c,106,0,PAULA,85,556,0,1,1811,100,100,50,0
c,106,4,TIM,74,520,0,1,1844,50,100,50,0
c,106,2,GARY,77,512,0,3,1730,50,100,50,0
c,107,5,LY,82,560,0,0,1705,50,100,50,0
c,107,1,ROBIN,87,559,0,0,1765,100,100,50,0
c,107,0,JENNY,80,552,0,0,1895,100,100,50,0
c,107,4,HARVEY,75,508,0,0,1861,50,100,50,0
c,107,2,PAU,77,541,0,3,1809,50,100,50,0
c,107,3,SAMMY,82,558,0,1,1725,100,100,50,0
c,108,5,JENNY,75,507,0,2,1802,100,100,50,0
c,108,0,TOM,78,519,0,1,1723,100,100,50,0
c,108,1,DARIO,87,556,0,3,1882,50,100,50,0
c,108,4,SEAN,82,524,1,3,1790,50,100,50,0
c,108,3,GRAHAM,80,503,0,1,1763,100,100,50,0
c,108,2,YOUNG,77,518,0,1,1824,100,100,50,0
c,109,5,DARIO,79,547,0,2,1725,50,100,50,0
c,109,0,JOHN,83,515,0,3,1824,100,100,50,0
c,109,1,SANDY,78,530,0,0,1849,100,100,50,0
c,109,3,DAN,74,531,0,3,1726,100,100,50,0
c,109,4,SARA,79,548,0,2,1814,100,100,50,0
c,109,2,GRAHAM,75,506,0,1,1790,50,100,50,0
c,110,4,SEAN,76,556,1,2,1732,50,100,50,0
c,110,1,ELEN,77,501,0,0,1789,100,100,50,0
c,110,2,SARA,85,553,0,1,1821,50,100,50,0
c,110,5,NANCY,76,521,0,2,1865,50,100,50,0
c,110,0,TIM,81,518,0,0,1861,50,100,50,0
c,110,3,BLUES,75,541,0,3,1769,50,100,50,0
c,111,4,AIMEE,81,558,0,2,1731,100,100,50,0
c,111,3,SANDY,88,540,0,2,1767,100,100,50,0
c,111,2,SARA,84,555,0,1,1739,50,100,50,0
c,111,5,TERRY,88,554,0,2,1897,50,100,50,0
c,111,0,EDWARD,84,557,0,3,1832,100,100,50,0
c,111,1,GEORGE,82,558,0,1,1769,50,100,50,0
c,112,1,TERRY,83,507,0,0,1735,100,100,50,0
c,112,3,SAMMY,87,551,0,3,1730,50,100,50,0
c,112,4,CLIVE,77,509,0,3,1827,50,100,50,0
c,112,0,EDWARD,88,557,0,3,1708,100,100,50,0
c,112,2,JAMES,86,554,0,3,1890,50,100,50,0
c,112,5,PAULA,74,535,0,1,1826,50,100,50,0
c,113,2,GREY,76,511,0,1,1870,100,100,50,0
c,113,1,JENNY,83,520,0,3,1721,100,100,50,0
c,113,5,MARIE,84,530,1,2,1814,50,100,50,0
c,113,3,SARA,74,500,0,2,1893,100,100,50,0
c,113,0,HARVEY,82,507,0,1,1790,100,100,50,0
c,113,4,GARY,77,540,0,2,1768,100,100,50,0
c,114,4,JU,87,530,0,2,1882,50,100,50,0
c,114,3,SARA,85,510,0,2,1785,100,100,50,0
c,114,1,TERRY,86,537,0,0,1784,100,100,50,0
c,114,0,ROBIN,76,521,0,1,1870,100,100,50,0
c,114,5,RUDY,82,545,0,1,1714,50,100,50,0
c,114,2,BLUES,82,550,0,2,1821,50,100,50,0
c,115,0,GREY,78,548,1,1,1846,100,100,50,0
c,115,4,SEAN,76,536,0,3,1801,50,100,50,0
c,115,2,JU,77,532,0,0,1812,50,100,50,0
c,115,1,SAMMY,76,543,0,1,1844,50,100,50,0
c,115,3,MIKE,75,559,0,3,1768,100,100,50,0
c,115,5,NANCY,77,503,0,2,1848,100,100,50,0
c,116,1,MIKE,76,516,0,1,1883,100,100,50,0
c,116,4,ARL,75,530,1,2,1859,100,100,50,0
c,116,0,FOX,83,518,0,0,1875,50,100,50,0
c,116,2,HARVEY,75,540,0,1,1834,100,100,50,0
c,116,3,TERRY,76,531,0,1,1823,50,100,50,0
c,116,5,LE,77,553,0,1,1726,50,100,50,0
c,117,1,SEAN,85,536,0,1,1718,100,100,50,0
c,117,4,LIA,78,502,0,1,1836,50,100,50,0
c,117,2,ARL,76,514,0,3,1878,50,100,50,0
c,117,5,SAM,75,555,0,1,1810,100,100,50,0
c,117,0,LY,82,545,1,1,1851,100,100,50,0
c,117,3,MARIE,74,505,0,1,1818,100,100,50,0
c,118,3,PAULA,74,522,0,0,1840,50,100,50,0
c,118,1,AIMEE,85,554,0,0,1716,100,100,50,0
c,118,5,ROBIN,86,540,1,2,1707,100,100,50,0
c,118,0,JOEL,83,552,0,1,1785,50,100,50,0
c,118,2,NANCY,84,558,1,0,1787,50,100,50,0
c,118,4,BLUES,77,547,0,2,1836,100,100,50,0
c,119,4,TOM,76,527,0,3,1713,50,100,50,0
c,119,3,MARIE,74,533,0,0,1843,50,100,50,0
c,119,1,EDWARD,87,524,0,1,1770,100,100,50,0
c,119,5,CLIVE,81,557,0,2,1766,50,100,50,0
c,119,0,ELEN,86,523,0,0,1882,100,100,50,0
c,119,2,LE,78,518,0,3,1817,50,100,50,0
c,120,1,SEAN,82,534,0,3,1769,100,100,50,0
c,120,4,DAN,78,537,0,0,1830,50,100,50,0
c,120,3,NANCY,77,532,0,3,1792,100,100,50,0
c,120,5,SARA,82,517,0,2,1745,50,100,50,0
c,120,2,PETER,87,560,0,1,1754,50,100,50,0
c,120,0,MARIE,84,551,0,0,1845,50,100,50,0
c,121,5,SEAN,76,515,1,3,1818,50,100,50,0
c,121,2,DARIO,77,558,0,3,1795,100,100,50,0
c,121,0,EDWARD,86,524,0,1,1761,50,100,50,0
c,121,4,ARL,75,559,0,1,1882,100,100,50,0
c,121,3,KNIGHT,80,530,0,3,1719,100,100,50,0
c,121,1,NANCY,76,556,1,1,1833,100,100,50,0
c,122,0,AIMEE,84,551,0,3,1837,100,100,50,0
c,122,2,GARY,87,510,1,0,1866,50,100,50,0
c,122,4,LIA,82,506,0,3,1806,50,100,50,0
c,122,1,YOUNG,86,534,0,1,1767,50,100,50,0
c,122,3,LE,82,558,0,1,1812,100,100,50,0
c,122,5,JAMES,76,559,0,1,1723,50,100,50,0
c,123,4,ROBIN,81,522,0,2,1874,100,100,50,0
c,123,5,TOM,74,557,0,2,1878,50,100,50,0
c,123,2,LIA,75,525,1,3,1724,100,100,50,0
c,123,3,ARL,85,506,1,2,1823,100,100,50,0
c,123,0,RUDY,79,514,1,1,1761,50,100,50,0
c,123,1,MIKE,77,500,1,0,1766,50,100,50,0
c,124,3,NANCY,83,508,1,0,1725,100,100,50,0
c,124,5,ELEN,75,515,0,2,1879,50,100,50,0
c,124,0,GEORGE,86,506,0,3,1776,100,100,50,0
c,124,1,JOHN,76,509,0,0,1824,100,100,50,0
c,124,2,SAMMY,87,532,0,3,1746,100,100,50,0
c,124,4,YOUNG,84,514,0,0,1768,100,100,50,0
c,125,2,KNIGHT,86,554,0,3,1746,50,100,50,0
c,125,4,JAMES,84,557,0,1,1785,50,100,50,0
c,125,3,BLUES,75,524,0,3,1736,100,100,50,0
c,125,0,JOEL,86,501,0,1,1789,100,100,50,0
c,125,1,LY,80,503,0,0,1760,50,100,50,0
c,125,5,RICA,74,507,0,3,1810,50,100,50,0
c,126,4,SANDY,85,525,0,2,1832,50,100,50,0
c,126,0,GEORGE,80,549,0,1,1819,100,100,50,0
c,126,5,RUDY,80,513,0,2,1704,100,100,50,0
c,126,3,LE,78,551,0,2,1886,100,100,50,0
c,126,1,GARY,74,526,0,0,1766,100,100,50,0
c,126,2,TIM,74,506,0,1,1702,100,100,50,0
c,127,0,JAMES,81,508,0,3,1885,100,100,50,0
c,127,3,YOUNG,78,538,0,3,1771,50,100,50,0
c,127,5,ELEN,83,559,0,3,1811,50,100,50,0
c,127,2,SAM,88,508,0,1,1817,50,100,50,0
c,127,4,LY,78,559,0,3,1717,50,100,50,0
c,127,1,GARY,84,534,1,0,1777,50,100,50,0
c,128,3,ROBIN,74,545,0,1,1743,50,100,50,0
c,128,2,LIA,83,551,0,3,1778,50,100,50,0
c,128,0,PETER,81,501,1,1,1770,100,100,50,0
c,128,5,TIM,82,521,0,2,1773,100,100,50,0
c,128,4,TERRY,86,536,0,2,1772,50,100,50,0
c,128,1,NANCY,82,521,0,0,1754,100,100,50,0
c,129,3,KNIGHT,75,509,0,0,1730,50,100,50,0
c,129,5,CLIVE,82,556,0,2,1835,50,100,50,0
c,129,4,JENNY,78,516,0,3,1837,50,100,50,0
c,129,0,PAULA,78,558,0,3,1893,50,100,50,0
c,129,1,GREY,77,548,0,3,1727,100,100,50,0
c,129,2,GEORGE,77,535,0,0,1809,50,100,50,0
c,130,4,BLUES,76,555,0,0,1774,50,100,50,0
c,130,1,GRAHAM,84,540,0,3,1726,100,100,50,0
c,130,3,YOUNG,75,512,0,3,1776,50,100,50,0
c,130,2,ROBER,74,541,0,0,1888,100,100,50,0
c,130,0,SAM,85,557,0,3,1793,100,100,50,0
c,130,5,GEORGE,80,533,0,2,1763,100,100,50,0
c,131,0,JOHN,87,522,0,0,1733,100,100,50,0
c,131,2,JOEL,81,514,0,1,1802,50,100,50,0
c,131,3,JENNY,79,507,1,0,1812,50,100,50,0
c,131,4,GEORGE,80,552,0,0,1833,100,100,50,0
c,131,1,LIA,79,525,0,1,1799,50,100,50,0
c,131,5,AIMEE,85,510,0,0,1706,50,100,50,0
c,132,3,DARIO,81,522,0,3,1761,100,100,50,0
c,132,0,RICA,79,525,0,1,1761,100,100,50,0
c,132,2,SAM,85,514,0,0,1793,50,100,50,0
c,132,1,PETER,76,537,0,0,1872,100,100,50,0
c,132,4,CLIVE,79,501,0,3,1752,100,100,50,0
c,132,5,SARA,75,517,0,0,1818,50,100,50,0
c,133,0,PETER,86,540,0,0,1853,100,100,50,0
c,133,4,GRAHAM,84,519,0,2,1815,100,100,50,0
c,133,3,RUDY,76,507,0,0,1814,100,100,50,0
c,133,2,TIM,85,515,0,3,1858,50,100,50,0
c,133,5,ROBER,84,560,1,2,1701,50,100,50,0
c,133,1,DAN,79,526,0,3,1752,100,100,50,0
c,134,1,JENNY,78,503,0,3,1831,100,100,50,0
c,134,2,ANDY,87,514,1,0,1800,50,100,50,0
c,134,5,LIA,77,524,0,2,1723,50,100,50,0
c,134,0,GREY,86,510,0,0,1774,100,100,50,0
c,134,4,TOM,86,503,0,2,1898,100,100,50,0
c,134,3,TIM,78,515,0,3,1848,50,100,50,0
c,135,3,ROBER,76,533,0,1,1817,100,100,50,0
c,135,0,JENNY,83,543,0,3,1776,100,100,50,0
c,135,4,RICA,81,535,0,1,1760,50,100,50,0
c,135,1,JOHN,77,505,0,1,1880,50,100,50,0
c,135,2,TIM,84,522,0,3,1827,50,100,50,0
c,135,5,LIA,78,504,0,0,1717,50,100,50,0
c,136,0,ELEN,85,517,0,0,1783,100,100,50,0
c,136,2,ROBER,80,539,0,3,1860,50,100,50,0
c,136,5,MARIE,88,505,0,2,1871,50,100,50,0
c,136,3,PAULA,84,544,0,3,1732,50,100,50,0
c,136,1,JOHN,81,540,0,0,1802,100,100,50,0
c,136,4,MIKE,84,506,0,2,1896,100,100,50,0
c,137,5,PAULA,81,523,0,0,1766,100,100,50,0
c,137,0,AIMEE,86,552,0,1,1885,100,100,50,0
c,137,1,GREY,84,511,0,1,1854,50,100,50,0
c,137,2,TIM,78,525,0,3,1740,100,100,50,0
c,137,3,ELEN,83,531,0,0,1733,100,100,50,0
c,137,4,FOX,74,539,0,3,1891,50,100,50,0
c,138,1,ROBER,76,522,0,3,1778,100,100,50,0
c,138,5,LIA,84,509,0,2,1751,50,100,50,0
c,138,3,ARL,79,546,0,1,1824,100,100,50,0
c,138,0,JAMES,78,550,0,0,1870,100,100,50,0
c,138,2,JOEL,87,553,1,0,1788,50,100,50,0
c,138,4,GRAHAM,76,508,0,3,1774,50,100,50,0
c,139,4,ROBER,82,508,0,1,1818,100,100,50,0
c,139,3,JAMES,80,506,1,0,1815,100,100,50,0
c,139,1,JU,79,545,0,1,1711,100,100,50,0
c,139,5,DARIO,78,515,0,2,1872,100,100,50,0
c,139,2,PETER,83,556,0,1,1887,100,100,50,0
c,139,0,ANDY,83,524,0,0,1767,100,100,50,0
c,140,5,JOHN,76,535,0,2,1790,50,100,50,0
c,140,3,KNIGHT,75,510,0,3,1732,100,100,50,0
c,140,4,ANDY,80,532,0,2,1821,50,100,50,0
c,140,0,CLIVE,79,553,0,0,1780,100,100,50,0
c,140,2,PAULA,80,551,1,0,1808,50,100,50,0
c,140,1,TIM,77,525,0,0,1790,50,100,50,0
c,141,0,CLIVE,86,525,0,1,1812,100,100,50,0
c,141,2,JAMES,86,532,0,1,1824,100,100,50,0
c,141,4,HARVEY,77,508,0,1,1803,100,100,50,0
c,141,3,FOX,82,534,0,1,1811,100,100,50,0
c,141,1,JOEL,83,506,0,0,1883,100,100,50,0
c,141,5,PAULA,76,543,1,2,1797,100,100,50,0
c,142,0,PETER,79,549,0,3,1768,50,100,50,0
c,142,1,AIMEE,83,525,0,0,1765,100,100,50,0
c,142,3,GREY,87,552,0,2,1809,100,100,50,0
c,142,4,LIA,76,507,0,2,1781,100,100,50,0
c,142,2,HARVEY,87,557,0,0,1884,50,100,50,0
c,142,5,LE,76,522,1,2,1805,100,100,50,0
c,143,2,SEAN,87,522,0,3,1709,100,100,50,0
c,143,4,DARIO,76,502,0,3,1854,100,100,50,0
c,143,3,JU,81,530,0,1,1826,50,100,50,0
c,143,5,TIM,86,509,0,2,1822,50,100,50,0
c,143,1,DAN,83,533,1,0,1897,100,100,50,0
c,143,0,PETER,74,511,0,1,1791,100,100,50,0
c,144,4,ROBER,82,512,0,2,1799,100,100,50,0
c,144,0,NANCY,80,547,0,1,1887,50,100,50,0
c,144,1,JOEL,85,528,0,0,1878,50,100,50,0
c,144,2,JENNY,87,554,0,3,1862,50,100,50,0
c,144,3,YOUNG,81,544,0,1,1895,50,100,50,0
c,144,5,GREY,79,505,0,2,1775,50,100,50,0
c,145,5,PETER,82,545,1,1,1808,100,100,50,0
c,145,2,GARY,80,502,0,0,1718,100,100,50,0
c,145,3,SANDY,79,527,0,3,1733,50,100,50,0
c,145,4,ROBIN,88,502,0,3,1712,50,100,50,0
c,145,1,AIMEE,88,503,0,2,1862,100,100,50,0
c,145,0,ANDY,83,530,0,3,1706,50,100,50,0
c,146,2,ELEN,81,533,0,1,1834,50,100,50,0
c,146,0,ROBIN,87,558,0,1,1843,50,100,50,0
c,146,5,TOM,76,512,0,2,1831,50,100,50,0
c,146,4,CLIVE,77,542,0,3,1871,50,100,50,0
c,146,3,SANDY,84,536,0,1,1894,50,100,50,0
c,146,1,PETER,83,547,0,0,1835,100,100,50,0
c,147,0,MARIE,86,553,0,3,1856,50,100,50,0
c,147,5,LY,78,544,0,2,1747,100,100,50,0
c,147,2,GRAHAM,80,502,0,1,1759,50,100,50,0
c,147,1,ROBIN,74,530,0,1,1852,50,100,50,0
c,147,4,PAULA,87,523,0,2,1776,100,100,50,0
c,147,3,SEAN,76,535,0,2,1878,100,100,50,0
c,148,2,TOM,76,522,0,3,1825,100,100,50,0
c,148,4,PAU,77,501,0,2,1831,50,100,50,0
c,148,3,PETER,87,541,0,1,1786,100,100,50,0
c,148,0,RUDY,74,509,0,1,1833,100,100,50,0
c,148,5,GRAHAM,76,559,0,2,1708,100,100,50,0
c,148,1,JAMES,84,537,0,3,1779,50,100,50,0
c,149,4,NANCY,74,548,1,2,1732,100,100,50,0
c,149,2,FOX,75,516,1,1,1839,50,100,50,0
c,149,5,PAULA,81,529,0,2,1710,50,100,50,0
c,149,1,JAMES,85,543,0,1,1828,100,100,50,0
c,149,3,SEAN,86,530,0,2,1862,50,100,50,0
c,149,0,PETER,87,547,0,3,1747,50,100,50,0
c,150,3,ELEN,77,522,1,0,1739,100,100,50,0
c,150,2,SANDY,80,543,0,1,1837,50,100,50,0
c,150,1,KNIGHT,74,505,0,1,1881,100,100,50,0
c,150,5,LE,78,504,0,3,1750,50,100,50,0
c,150,0,RICA,79,530,0,0,1840,100,100,50,0
c,150,4,JOEL,76,513,0,1,1756,100,100,50,0
c,151,0,DARIO,83,550,0,0,1824,50,100,50,0
c,151,1,TOM,80,556,0,3,1885,50,100,50,0
c,151,5,FOX,77,536,0,2,1795,50,100,50,0
c,151,3,KNIGHT,84,505,0,3,1813,50,100,50,0
c,151,2,MARIE,84,509,0,1,1784,50,100,50,0
c,151,4,JOHN,74,501,0,0,1714,100,100,50,0
c,152,1,NANCY,81,520,0,3,1832,100,100,50,0
c,152,3,HARVEY,76,527,0,1,1737,50,100,50,0
c,152,5,SAMMY,87,535,1,2,1735,100,100,50,0
c,152,2,JOEL,83,522,0,0,1833,100,100,50,0
c,152,4,LE,80,541,0,2,1877,100,100,50,0
c,152,0,JENNY,88,501,0,1,1871,100,100,50,0
c,153,0,ARL,81,548,0,1,1888,100,100,50,0
c,153,4,TERRY,76,550,0,2,1890,50,100,50,0
c,153,1,PETER,83,529,0,3,1726,100,100,50,0
c,153,5,AIMEE,78,539,0,2,1859,50,100,50,0
c,153,2,KNIGHT,77,547,0,3,1817,50,100,50,0
c,153,3,ROBIN,76,515,0,3,1700,100,100,50,0
c,154,3,PAULA,81,542,0,1,1737,100,100,50,0
c,154,4,RICA,76,511,0,2,1855,100,100,50,0
c,154,0,JOEL,78,521,0,0,1895,100,100,50,0
c,154,5,KNIGHT,79,507,0,2,1797,100,100,50,0
c,154,2,SAMMY,85,517,0,1,1750,50,100,50,0
c,154,1,GEORGE,82,533,0,3,1856,100,100,50,0
c,155,2,YOUNG,82,542,0,0,1716,50,100,50,0
c,155,1,EDWARD,86,503,0,3,1792,50,100,50,0
